feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
6991198,3812396179,24496983,1,product quality,negative,2023-06-18
4850003,8178951021,46208150,2,delivery,negative,2024-04-28
9403859,2479115586,55056284,4,app experience,negative,2024-06-22
3751165,6239453389,26285589,4,delivery,positive,2023-08-10
9884263,3136508414,13585482,2,customer service,positive,2024-10-02
8141675,5521273487,6992801,2,customer service,positive,2024-10-07
1957263,5445047872,37802267,3,delivery,neutral,2023-09-19
6824174,3678525130,36428139,3,delivery,positive,2023-12-05
9606913,9328056960,81229704,1,product quality,negative,2024-03-11
1967173,2109203997,40277444,5,customer service,positive,2023-04-13
9478618,556665455,32500305,5,app experience,neutral,2025-01-06
518511,6573705785,24000329,4,delivery,neutral,2024-03-01
8677118,2609502403,2058037,5,customer service,neutral,2024-02-25
3263168,1463293930,85354059,5,customer service,neutral,2023-06-19
4714369,8132887999,84456355,1,product quality,negative,2023-10-16
8859102,7178789018,46208150,2,customer service,negative,2023-06-14
5063494,2295700159,83023956,2,customer service,negative,2024-04-10
2318001,9277089038,35988028,2,product quality,neutral,2024-10-29
8881952,145057465,54923640,2,delivery,negative,2023-09-06
2264492,9452353274,97770901,5,app experience,negative,2024-02-25
6613978,5434328922,67340606,5,customer service,positive,2024-01-11
1571610,3327051807,99707100,4,app experience,neutral,2023-10-27
4015052,1461604569,25713335,4,delivery,negative,2024-04-28
1691909,606518084,78725001,4,app experience,positive,2024-07-24
3244890,7637625389,13122744,1,app experience,positive,2024-09-22
2137564,7311621328,30891209,4,customer service,neutral,2024-09-29
3569701,8790217194,38244021,3,customer service,negative,2023-09-05
3212356,1772445313,13071673,2,product quality,negative,2024-04-05
9072707,159394992,35358395,1,customer service,positive,2024-06-13
405271,7992910755,76218218,4,app experience,neutral,2023-11-15
2928147,1786931285,1719710,4,delivery,positive,2024-10-09
4081194,2225520858,95372766,2,product quality,negative,2024-07-13
5715020,5635738740,33034249,4,customer service,negative,2024-01-16
1472206,2230824358,41878908,5,delivery,neutral,2023-11-05
2790375,9217211301,52085702,4,delivery,negative,2024-03-18
1193824,4501870609,16082651,4,app experience,positive,2024-04-25
4316711,838401679,89699655,3,customer service,neutral,2024-01-19
6658998,9587315528,66440188,1,app experience,positive,2024-01-13
3488198,3122936945,95001589,2,delivery,neutral,2023-09-05
990612,6093390755,32054313,5,app experience,neutral,2024-05-04
8476626,2032956677,66932104,2,customer service,negative,2024-06-11
7821651,1488430001,67092149,4,delivery,negative,2024-09-09
6182560,615391848,65570302,4,delivery,negative,2024-03-14
6953419,8686093533,30823988,3,delivery,negative,2023-09-08
3521174,7038758506,68714053,5,app experience,positive,2024-10-15
642616,2385966456,12184293,4,delivery,neutral,2023-09-13
593670,259622674,61002154,1,product quality,neutral,2023-09-20
7065647,2580381935,4394659,4,delivery,negative,2024-08-24
1833585,5035471587,18140588,4,app experience,positive,2024-05-16
7873851,9421270813,26844216,1,product quality,negative,2024-11-02
1617109,1831516625,46629917,3,app experience,neutral,2024-11-13
6502843,1918841793,95334407,4,app experience,positive,2024-04-12
6630115,1757159071,59094034,1,delivery,neutral,2025-01-31
673112,7589464630,91196901,3,product quality,neutral,2024-02-06
1678914,1577085460,74682740,4,delivery,negative,2023-04-19
804834,2279018877,40305293,3,customer service,neutral,2023-11-01
212051,7431412128,96989204,2,app experience,positive,2023-06-29
1731482,8781520615,85519349,4,app experience,neutral,2024-07-28
7773519,1276192882,97678578,1,app experience,negative,2023-04-09
8808555,4065794921,85518832,2,app experience,neutral,2024-08-01
6907960,1690800946,79764458,3,delivery,neutral,2024-02-24
6984944,877883470,1200365,4,customer service,negative,2023-07-06
2712264,7322044533,48730063,5,delivery,negative,2024-02-10
3963629,5243163885,19275474,3,delivery,negative,2023-04-21
4619026,4360255357,15529446,2,customer service,negative,2024-10-31
6662523,9623306038,51669263,3,product quality,negative,2024-08-27
6484963,6282385286,6150721,1,product quality,negative,2025-01-14
2421781,1001900652,30367559,4,delivery,,2024-10-27
8007377,5161988291,65618148,5,app experience,positive,2024-07-11
7614687,3597752998,37759707,4,app experience,neutral,2024-03-06
2818195,9074325310,35435896,2,delivery,positive,2023-06-10
5353483,8875965392,41395224,5,customer service,negative,2024-02-06
8492311,971081962,73428596,3,customer service,positive,2024-03-30
7851227,1948332638,62323608,1,delivery,negative,2023-05-26
7389650,1785558780,18986315,2,delivery,positive,2024-07-19
3902686,7590462053,18326028,3,customer service,positive,2023-07-03
1670386,2135743860,73392739,3,app experience,positive,2023-11-19
6315217,9851365751,12832151,4,customer service,neutral,2024-03-10
6079538,9243090480,13760839,1,delivery,neutral,2024-12-04
8716014,7168596454,35690581,2,app experience,neutral,2024-10-22
5220732,2483565595,21701991,1,app experience,positive,2023-06-30
6903103,2484470052,84848018,2,app experience,neutral,2024-08-02
9534772,7702588270,55094848,3,product quality,,2024-04-27
9734476,5992338333,9738801,2,delivery,neutral,2024-04-05
3476741,9196796718,68941950,3,product quality,negative,2023-10-30
5456993,3291765954,57523973,2,customer service,negative,2024-07-02
4090243,652616858,10663246,1,delivery,neutral,2024-05-31
8423384,2613508245,45028365,5,customer service,negative,2024-07-28
4019989,8169361928,8241122,1,customer service,negative,2024-03-16
9879756,9395982132,58170168,4,customer service,positive,2024-06-18
7954510,1914701538,64722323,4,delivery,negative,2024-10-08
7223265,6236279358,97141762,3,app experience,positive,2024-04-28
6344475,2288561509,11047835,1,delivery,positive,2024-07-29
9332236,2010415757,43295656,1,product quality,negative,2024-04-09
9187416,7164827734,9195970,2,product quality,negative,2023-06-14
8178959,7971819985,48511124,3,delivery,negative,2024-06-10
6694483,8234021674,41073776,2,customer service,negative,2023-10-13
7297081,4274404843,48418662,4,delivery,negative,2024-12-24
2780635,7353519273,80761521,1,delivery,negative,2024-09-25
8885288,8539612501,22846435,1,delivery,negative,2023-05-03
6961258,5894327065,35133191,1,product quality,negative,2024-06-16
2164847,77053363,74172010,3,delivery,positive,2024-07-30
5219253,4467084478,30447453,4,app experience,negative,2024-07-29
7608543,3514036230,84937877,4,delivery,positive,2024-10-02
6738377,4720421794,72089140,3,app experience,negative,2023-03-16
4078784,3202903413,12507907,5,delivery,negative,2025-01-18
4540343,6938082428,19741509,2,customer service,neutral,2023-06-07
4973137,9202941711,59240916,2,customer service,positive,2023-05-26
893979,8963522960,11143197,4,delivery,neutral,2024-04-26
9275465,9266835891,14207332,2,delivery,positive,2023-06-08
7961669,5265722064,52032226,5,app experience,positive,2023-12-08
8462266,5514326011,95364457,5,customer service,negative,2023-12-26
492696,9578652103,34839913,5,customer service,positive,2024-08-06
2078050,3559061334,79991320,4,app experience,positive,2023-08-15
871537,637944734,60698094,3,customer service,negative,2024-07-03
1773233,7454643275,18229949,3,customer service,negative,2024-08-10
2701343,4319342350,99160348,2,app experience,negative,2024-05-27
9605309,7568450733,59518795,3,app experience,positive,2024-07-01
3469284,734744305,60698094,1,product quality,neutral,2024-10-29
9538852,5233331050,85561151,5,app experience,neutral,2024-02-13
733284,8326867788,17939362,1,product quality,negative,2024-04-22
2822882,8368819094,42432226,3,customer service,neutral,2023-08-26
1828748,8700151605,19275474,2,product quality,negative,2023-10-11
318076,6269179048,469006,1,product quality,negative,2024-04-14
5959696,1265254177,46378942,2,app experience,neutral,2023-06-02
7955410,9858963919,40858753,1,product quality,negative,2023-07-15
400719,7279564594,91566278,1,product quality,negative,2023-11-29
4253376,6983253839,62629494,4,customer service,neutral,2024-10-29
893900,9479808024,62679120,4,app experience,neutral,2023-04-11
7889291,3583522679,6668498,4,delivery,negative,2024-10-14
4541842,1923226423,39042103,2,delivery,neutral,2023-07-28
1858937,664198080,89036169,5,app experience,negative,2023-11-17
2821305,4224700084,11478478,5,app experience,negative,2024-07-01
2918812,969621016,13465850,2,product quality,negative,2024-06-10
3919018,8178275820,55060796,1,product quality,negative,2023-06-28
811082,4949766982,99734256,1,customer service,negative,2023-10-28
3987894,5258344385,12867472,5,delivery,neutral,2024-09-12
1037126,8101930640,92306841,4,delivery,negative,2024-08-14
6662080,6703316563,89669139,3,delivery,negative,2024-11-19
666838,7680297690,1705969,3,delivery,negative,2023-08-16
3384233,7256340388,30042971,2,customer service,positive,2024-09-20
1396423,2538269668,48778633,2,delivery,neutral,2023-11-03
2670139,7506762237,98225598,4,delivery,negative,2024-12-15
249410,6585436114,65895091,2,product quality,negative,2023-09-10
2283550,9852996866,19145354,2,delivery,positive,2023-12-31
1186611,1991135167,46699982,1,product quality,negative,2023-06-27
5655176,7765110772,33871107,1,app experience,positive,2024-09-10
7557234,3520718052,6856445,3,app experience,neutral,2024-06-26
9297487,5388573375,77128325,5,customer service,negative,2024-10-05
6618208,8977771682,30979436,5,delivery,negative,2023-07-01
2304442,3596900942,63349378,3,product quality,negative,2024-09-21
3413974,155295996,24517523,4,customer service,negative,2023-08-28
6698770,1945536198,44557943,3,app experience,negative,2024-01-02
1790421,2550246555,38671747,3,customer service,positive,2024-05-07
6707041,4287631655,6867315,5,customer service,neutral,2024-04-02
2990320,2033683703,42989999,4,delivery,positive,2024-09-15
6026246,9453583714,82854537,1,customer service,negative,2023-10-22
1524623,852886125,44562310,5,app experience,negative,2023-10-05
384936,5705899665,4378755,3,app experience,negative,2024-12-07
9463247,5706043483,63360864,3,delivery,negative,2023-05-12
232145,5190422833,3410758,1,app experience,negative,2023-11-10
662031,7178188501,3786105,5,delivery,negative,2023-08-10
6325282,2864819888,9419030,4,delivery,negative,2024-02-14
5123205,7107216633,10857389,4,customer service,positive,2023-08-29
8671993,1685382357,6579892,3,delivery,neutral,2023-08-29
3901928,7562902958,81808190,2,customer service,negative,2024-11-18
4500081,2819953077,25128143,1,delivery,neutral,2025-01-14
7629553,8453462258,2875442,2,,neutral,2023-08-23
2027892,4605056279,23976957,1,delivery,negative,2023-12-22
1208750,5998035939,88324928,3,customer service,neutral,2023-12-22
8404079,2311501690,27698051,4,delivery,positive,2024-06-24
5785508,356495722,91312072,2,customer service,negative,2023-05-19
9688416,2695448838,47274329,3,app experience,negative,2025-01-30
6606588,6986791144,27692428,3,product quality,negative,2024-09-16
5744159,8619571588,31456752,3,app experience,neutral,2023-09-02
1290444,4088553674,52913011,1,app experience,positive,2024-04-25
5071299,8177907004,60757351,4,delivery,negative,2024-12-17
2012001,8533749006,91590001,2,customer service,neutral,2024-06-05
7516762,8694014791,48778633,3,app experience,negative,2023-09-09
8452294,6311012195,10857389,2,delivery,neutral,2024-01-02
5386596,1312767771,26412689,3,customer service,neutral,2024-04-02
3046652,214919848,47125914,4,app experience,negative,2023-10-01
902714,5521682945,26303194,2,product quality,negative,2024-01-29
3623958,5305770811,92642745,5,app experience,positive,2024-02-01
3376281,5842420654,43307488,1,delivery,negative,2023-11-14
8057785,4566893863,88739922,3,delivery,negative,2024-01-14
9951202,1523729855,54730270,1,customer service,neutral,2023-09-24
3155305,2899786983,31456752,2,product quality,neutral,2025-01-06
8959147,9202528884,64940409,2,customer service,neutral,2023-08-04
5068589,4338327693,93617659,4,delivery,negative,2024-08-19
9415572,6295686357,76533277,1,product quality,negative,2024-12-14
419428,6396194687,61406908,5,app experience,neutral,2024-05-21
5638774,5662786245,21409946,1,delivery,negative,2023-04-06
7773683,4868150114,69761993,3,product quality,neutral,2024-04-04
7266707,502764834,96903782,1,delivery,neutral,2024-05-02
9467403,5056125341,26040510,2,delivery,negative,2024-09-06
5752697,6388618916,96511007,5,delivery,negative,2024-04-20
4816923,3508668494,75836905,1,product quality,neutral,2024-01-27
2238576,5289436093,98211325,4,app experience,negative,2024-04-29
8802816,7596333614,88684966,4,customer service,negative,2023-08-03
635640,6284076508,74179536,1,product quality,neutral,2024-10-04
3246815,340050407,68941950,4,app experience,negative,2024-05-09
5824130,5927472701,93563435,1,app experience,positive,2024-04-02
5232585,9216536492,58979427,5,delivery,negative,2023-12-09
6997740,3742662928,63971358,4,app experience,neutral,2024-06-07
2878840,4797768073,35782051,4,customer service,neutral,2023-09-14
3232027,6767935470,70372270,2,delivery,positive,2024-08-27
8676901,1963703928,77007315,5,customer service,negative,2023-05-26
7147494,552470423,4394659,2,app experience,neutral,2024-04-26
6455947,739434870,1603358,3,product quality,neutral,2024-03-12
2146818,7930373606,13494314,2,delivery,neutral,2024-07-03
5918905,5374978054,64932019,4,customer service,negative,2024-02-22
1790853,4361797433,1603358,5,app experience,positive,2024-10-01
5333878,2002067527,45166203,1,delivery,negative,2023-08-18
4408352,4228110436,701493,1,app experience,positive,2023-12-20
8806220,1251118825,79592021,5,app experience,negative,2023-06-01
9260645,7165265639,29265216,1,product quality,negative,2023-08-07
7871902,1255323701,51669263,4,customer service,positive,2023-09-17
7106648,807934194,69925688,2,customer service,neutral,2024-05-02
679157,7968718292,54730270,4,delivery,negative,2024-08-31
4993673,2620531979,8651281,3,app experience,neutral,2023-07-02
6888989,6943430459,53636086,2,customer service,neutral,2023-11-06
7072577,5607355353,47625855,2,delivery,neutral,2023-06-08
1802954,6696352636,54730270,1,delivery,negative,2024-11-11
2730040,9325920156,59110513,1,delivery,negative,2023-10-19
6547569,2286477025,59436131,2,delivery,positive,2024-02-24
2561468,6704773223,81420960,4,customer service,neutral,2023-08-02
