order_id,delivery_partner_id,distance_km
9169008097,11475,2.16
3186513319,2924,4.76
8837578937,59526,1.07
1468095888,73298,2.18
3055120492,10184,4.52
6083457185,5319,2.23
7154956248,38167,4.48
246971181,10315,1.37
2452915406,59616,1.89
9458183390,9443,2.14
576571858,3179,2.39
9544803182,13919,3.83
2121652047,63262,2.48
8891725854,16971,4.44
4870772869,4732,1.87
262562615,4045,4.08
5142912812,90866,1.24
1225289500,77780,3.86
7337555525,99482,1.77
5719806088,88036,0.59
6890191424,28164,1.22
5695198653,29646,2.19
482670263,90648,1.97
7857904467,83539,2.73
614435661,34007,4.98
2284551326,48499,2.86
8614991290,85862,3.87
9865566300,66125,0.52
6672582413,18435,1.95
3004834987,1554,1.41
4486349175,93191,1.93
3098655541,58041,1.85
1912293606,72857,0.56
7465280557,44449,1.54
343050015,72401,0.66
6414606364,32432,2.33
4092550629,73303,1.69
9810964144,28405,2.88
6513851276,36145,1.93
6080784069,78499,4.57
1967283733,37938,3.06
2683672396,18256,1.2
1464736195,21637,4.66
3258963661,53738,0.54
9956872454,31304,2.59
867630114,49041,0.64
3333752740,84844,4.57
4835197446,20579,4.91
1888517793,3529,3.53
5148599328,57593,3.5
3405089431,66223,1.12
9286199495,61907,2.57
6418255337,34687,1.03
7442478777,81710,0.52
5170777528,48906,1.33
1255941187,75245,1.2
4704980993,56079,1.69
7310604669,44693,4.17
7970608721,23409,1.18
3164727163,99751,2.47
2388064449,30915,3.4
757816226,62043,1.86
259772553,96120,3.1
8388644219,29917,3.72
1545044936,95370,3.86
6995571310,35644,1.89
8801161214,16061,2.44
1751319400,13729,3.32
10448052,47308,4.53
3047076079,19052,4.22
5085860780,38853,3.9
6213909425,28346,4.18
3712789789,67269,0.95
278794976,56515,3.84
3420357591,49383,2.6
4551386734,92089,3.13
7609681987,97077,1
1721655048,44050,0.62
7040151151,55045,1.94
6719661881,74581,1.93
5195004299,52894,3.81
5441946621,4469,1.05
3508992095,32093,3.38
8454449180,2578,1.97
9251851237,94666,3.59
6739811103,93027,3.83
7590827828,14664,4.15
310213322,13885,3.14
934908369,90844,2.21
3817617199,37598,4.38
2622709030,10007,3.38
3843689992,11827,4.61
8732395640,24839,1.54
3889721330,36020,4.82
7064093619,12886,4.63
6798661163,29752,3.67
2878307830,56966,1.94
4133369643,76053,3.69
3394787348,74478,2.69
4830380663,41847,4.73
3441042301,80455,1.89
3984353474,94156,3.64
4495916529,63656,3.47
5075205264,21123,3.43
6129180304,41630,0.59
3311686914,95107,3.43
3907403745,767,0.63
9924696305,93204,3.98
7348508805,67512,3.22
1665004352,75219,4.68
1049800958,95346,0.54
2937550786,59192,4.47
486724008,50502,0.84
9361578823,83234,2.51
6249585672,56043,1.61
2111712383,19726,5
2962076108,54302,4.38
7509638056,75144,3.25
6074743537,91918,2.37
3560026527,56514,4.71
7005103077,2513,4.26
8175826750,45838,3.14
8572946020,36711,1.45
2936701883,69765,2.77
9948324640,17187,2.7
2865872281,62950,2.55
5785351358,31077,2.65
5204776107,66003,2.93
8689865723,15816,2.88
7822329516,16858,3.31
5995393950,47824,4.57
5458784818,23513,4.17
5611686165,61000,2.93
6390653932,54208,3.01
1215008706,6321,2.83
7357727116,10076,2.36
7562975685,7822,2.5
3118070064,84527,2.61
8255753870,87331,3.79
5924715529,96349,3.37
9593816617,39095,3.28
6143213997,11720,1.53
4516009647,41620,2.54
291900074,5023,3.99
3178700341,3879,1.41
4231742059,98347,4.62
7437613292,59329,2.2
5609346062,24295,3.37
909033820,51543,3.04
470624828,51227,0.57
9608676386,71226,1.12
6846160702,89788,1.81
4248168019,30671,3.42
9057909300,74314,3.47
2171816966,6125,1.08
1387025817,5633,3.3
6801124715,15655,0.68
6117979297,69314,3.3
4902314626,35281,2.83
361595059,12549,3.98
5309683159,90567,2.43
2300265337,48275,3.53
199903168,93719,1.37
4923840119,27171,1.33
2209550085,80992,2.99
120178110,73380,1.82
6647259959,45832,1.13
3859980017,15085,4.71
9196827234,96615,1.43
3499440849,72321,1.24
7114775833,84672,1.29
7812364366,82685,4.03
7525899857,98968,1.75
3917847107,17488,1.84
1229828587,1392,0.91
4249345096,31425,0.53
4002407580,96978,4.85
5982122427,58401,0.52
3280431261,26604,3.51
5066338759,62785,1.11
9087426355,34521,1.59
5512907,44545,0.59
4174741467,13853,3.05
6270463968,66084,0.97
1239385001,73973,3.3
5250202756,20751,1.21
4099185509,58500,1.1
7875903450,58175,1.86
7561642939,2481,0.71
5438908316,72583,3.27
357437373,18049,2.34
8972877222,33125,2.43
1163798451,42721,0.79
3588229485,49352,3.52
1205823348,49614,2.62
2867008541,91284,0.86
5794917332,49073,4.96
4726520098,78911,4.96
6251716165,11366,4.49
5991829458,38043,1.56
1142626566,96797,3.79
2595161999,55560,0.91
8865698939,63903,0.67
1776582175,24098,0.7
7323157341,62964,2.98
8997413283,66681,1.29
2548452255,24605,1.7
7906839225,60479,2.58
4113927200,27208,1.91
4233626614,92251,1.05
2886463378,84279,2.15
1823348306,67696,2.12
8706556166,62877,2.42
5139433840,51831,0.67
769731596,68989,1.87
1346090496,12853,2.76
9339629293,84873,3.68
3043993017,17792,4.14
274863669,28216,3
3736611791,74097,4.97
9628875555,41405,4.05
6367306297,66042,3.58
4393113152,65563,3.86
1239928207,32011,3.82
5473002872,32746,2.29
6536847919,94795,3.79
5480709564,12013,3.07
1393100618,29783,4.83
6999330116,52664,3.9
7816842690,65271,3.39
3186586558,65286,4.78
7927955136,68889,4.64
3518172697,30283,3.73
4557188271,95152,0.79
2893244627,27027,4.59
1996683408,88615,3.25
1673794089,8299,3.1
9931161723,71373,1.7
856799416,9261,2.31
6668508959,28017,3.98
4914874727,87545,3.99
7869104895,40351,4.36
5094989752,58224,3.05
4305377896,98259,3.68
7017136473,97218,3.48
3303209513,51536,1.82
8607953669,43374,0.92
1940918101,36605,2.6
6494615659,98218,2.58
4280890409,14063,4.99
7598489331,15197,1.57
8755280486,88931,2.04
8281093933,49094,4.31
7415765726,80897,4.38
6266072804,53113,1.93
1542448934,43749,2.36
2896979776,61426,4.68
169867835,73090,2.09
9493456526,32972,3.86
9423261830,65046,0.75
5793453795,52204,3.36
2141680269,87339,4.35
6457122136,18328,1.9
8447536518,60151,3.83
3191672889,74528,2.17
2521995712,80597,4.53
8194578267,18189,4.82
2811341619,57713,1.75
5562576298,77071,3.4
7446009755,72606,4.92
7343262659,84731,3.25
7147677361,85980,4.23
8732072897,81555,0.58
6418604551,53773,2.03
4989511905,13120,5
2520527893,59389,1.14
4753989820,25584,3.16
8285547588,15091,2.86
5824924668,22803,1.97
7703854141,53317,3.6
7380361209,84748,0.61
5053033745,39933,1.31
4859489972,14184,3.04
9690396315,21543,3.24
448732557,18718,3.93
4927306668,69647,1.12
1669690997,90914,1.86
8340761903,27952,3.31
5936301790,9590,2.44
5710579377,29940,1.76
2494813730,32851,2.7
